segment,hydro,degradation,time_yr,max_FI,safety_factor,max_sigma_MPa,max_tau_MPa,max_disp_lat_mm,width_m,height_m
MED,P95,baseline,10.0,0.16345423785801472,6.117920300534848,11.249152918109397,1.4276229100481639,10.816386540299275,3.0,0.76
MED,median,pessimistic,0.0,0.0001322550849709916,999.0,0.6980117854163588,0.07461173479024233,0.47831704933792923,3.0,0.76
MED,P90,pessimistic,0.0,0.006108967442048494,163.69378450389553,5.836945491313802,0.5070344212861732,3.999804305432989,3.0,0.76
MED,P95,pessimistic,0.0,0.019602975895783456,51.01266283835492,10.455931642767894,0.9082691036584963,7.164994167633467,3.0,0.76
MED,median,pessimistic,0.5,0.00014816882742179054,999.0,0.7949169377693773,0.07512401425522192,0.5501351599836211,3.0,0.76
MED,P90,pessimistic,0.5,0.005135802673177103,194.711530725806,5.318075066902263,0.44094845696975676,4.0955154147567105,3.0,0.76
MED,P95,pessimistic,0.5,0.010388656085032894,96.25884154936232,6.786887020333976,0.6289861621814812,5.845307248481483,3.0,0.76
MED,median,pessimistic,1.0,0.0011823768944431202,845.7540101635556,1.864755589247288,0.19888841982430183,1.0728854399167422,3.0,0.76
MED,P90,pessimistic,1.0,0.013847866910927832,72.21328789713203,6.989269993613604,0.6861889923311814,4.636037252331627,3.0,0.76
MED,P95,pessimistic,1.0,0.017377557286538236,57.54548717699603,7.287289295416619,0.7638852166801404,4.24992384922575,3.0,0.76
MED,median,pessimistic,1.5,0.004670604945502684,214.10502743609217,3.3763744452038282,0.37493558316981473,1.9154493804012656,3.0,0.76
MED,P90,pessimistic,1.5,0.01859770140465638,53.77008578864623,7.095709155583545,0.7519441168688413,4.3503647141170525,3.0,0.76
MED,P95,pessimistic,1.5,0.01859770140465638,53.77008578864623,7.095709155583545,0.7519441168688413,4.3503647141170525,3.0,0.76
MED,median,pessimistic,2.0,0.0138275250596962,72.31952180037999,5.783410247927252,0.6171832238555316,3.7756058335416265,3.0,0.76
MED,P90,pessimistic,2.0,0.018769049250563535,53.27920379184765,6.709521421131953,0.718780073885835,4.324502271593736,3.0,0.76
MED,P95,pessimistic,2.0,0.018769049250563535,53.27920379184765,6.709521421131953,0.718780073885835,4.324502271593736,3.0,0.76
MED,median,pessimistic,2.5,0.0187452562733901,53.34683001477839,6.311466120011776,0.6834966558846823,4.27651072127821,3.0,0.76
MED,P90,pessimistic,2.5,0.0187452562733901,53.34683001477839,6.311466120011776,0.6834966558846823,4.27651072127821,3.0,0.76
MED,P95,pessimistic,2.5,0.0187452562733901,53.34683001477839,6.311466120011776,0.6834966558846823,4.27651072127821,3.0,0.76
MED,median,pessimistic,3.0,0.019775248628013855,50.568264339462615,6.1019665018469516,0.6679814699042709,4.34654172607936,3.0,0.76
MED,P90,pessimistic,3.0,0.019775248628013855,50.568264339462615,6.1019665018469516,0.6679814699042709,4.34654172607936,3.0,0.76
MED,P95,pessimistic,3.0,0.019775248628013855,50.568264339462615,6.1019665018469516,0.6679814699042709,4.34654172607936,3.0,0.76
MED,median,pessimistic,3.5,0.022208295472973368,45.02821935240195,6.0869684102483905,0.6735514688551242,4.558162522057931,3.0,0.76
MED,P90,pessimistic,3.5,0.022208295472973368,45.02821935240195,6.0869684102483905,0.6735514688551242,4.558162522057931,3.0,0.76
MED,P95,pessimistic,3.5,0.022208295472973368,45.02821935240195,6.0869684102483905,0.6735514688551242,4.558162522057931,3.0,0.76
MED,median,pessimistic,4.0,0.025913325460982913,38.59018409295544,6.189422026019555,0.6922796349300026,4.872519414835037,3.0,0.76
MED,P90,pessimistic,4.0,0.025913325460982913,38.59018409295544,6.189422026019555,0.6922796349300026,4.872519414835037,3.0,0.76
MED,P95,pessimistic,4.0,0.025913325460982913,38.59018409295544,6.189422026019555,0.6922796349300026,4.872519414835037,3.0,0.76
MED,median,pessimistic,4.5,0.030827128642067523,32.43896022918506,6.354930643310746,0.7184399409942408,5.259313041262275,3.0,0.76
MED,P90,pessimistic,4.5,0.030827128642067523,32.43896022918506,6.354930643310746,0.7184399409942408,5.259313041262275,3.0,0.76
MED,P95,pessimistic,4.5,0.030827128642067523,32.43896022918506,6.354930643310746,0.7184399409942408,5.259313041262275,3.0,0.76
MED,median,pessimistic,5.0,0.03706034569152975,26.98301867779266,6.55942246446628,0.7495141332930711,5.706877274626356,3.0,0.76
MED,P90,pessimistic,5.0,0.03706034569152975,26.98301867779266,6.55942246446628,0.7495141332930711,5.706877274626356,3.0,0.76
MED,P95,pessimistic,5.0,0.03706034569152975,26.98301867779266,6.55942246446628,0.7495141332930711,5.706877274626356,3.0,0.76
MED,median,pessimistic,5.5,0.04487749920884819,22.282881569364204,6.795208388912282,0.7847618103440562,6.21513310799825,3.0,0.76
MED,P90,pessimistic,5.5,0.04487749920884819,22.282881569364204,6.795208388912282,0.7847618103440562,6.21513310799825,3.0,0.76
MED,P95,pessimistic,5.5,0.04487749920884819,22.282881569364204,6.795208388912282,0.7847618103440562,6.21513310799825,3.0,0.76
MED,median,pessimistic,6.0,0.054689795627614786,18.284946735018792,7.062042654813024,0.8242756610871685,6.790358676303886,3.0,0.76
MED,P90,pessimistic,6.0,0.054689795627614786,18.284946735018792,7.062042654813024,0.8242756610871685,6.790358676303886,3.0,0.76
MED,P95,pessimistic,6.0,0.054689795627614786,18.284946735018792,7.062042654813024,0.8242756610871685,6.790358676303886,3.0,0.76
MED,median,pessimistic,6.5,0.06707915483695469,14.907760874904291,7.363274564885609,0.8685729874697097,7.443001346912244,3.0,0.76
MED,P90,pessimistic,6.5,0.06707915483695469,14.907760874904291,7.363274564885609,0.8685729874697097,7.443001346912244,3.0,0.76
MED,P95,pessimistic,6.5,0.06707915483695469,14.907760874904291,7.363274564885609,0.8685729874697097,7.443001346912244,3.0,0.76
MED,median,pessimistic,7.0,0.0828540179769096,12.069420704240171,7.704517252806951,0.9184594600437948,8.187235048026011,3.0,0.76
MED,P90,pessimistic,7.0,0.0828540179769096,12.069420704240171,7.704517252806951,0.9184594600437948,8.187235048026011,3.0,0.76
MED,P95,pessimistic,7.0,0.0828540179769096,12.069420704240171,7.704517252806951,0.9184594600437948,8.187235048026011,3.0,0.76
MED,median,pessimistic,7.5,0.10314364043009287,9.695217231330561,8.093434678428887,0.9750180299778585,9.041477726172118,3.0,0.76
MED,P90,pessimistic,7.5,0.10314364043009287,9.695217231330561,8.093434678428887,0.9750180299778585,9.041477726172118,3.0,0.76
MED,P95,pessimistic,7.5,0.10314364043009287,9.695217231330561,8.093434678428887,0.9750180299778585,9.041477726172118,3.0,0.76
MED,median,pessimistic,8.0,0.1295486432874773,7.719108240917132,8.540095752681506,1.0396655791638962,10.029609287552622,3.0,0.76
MED,P90,pessimistic,8.0,0.1295486432874773,7.719108240917132,8.540095752681506,1.0396655791638962,10.029609287552622,3.0,0.76
MED,P95,pessimistic,8.0,0.1295486432874773,7.719108240917132,8.540095752681506,1.0396655791638962,10.029609287552622,3.0,0.76
MED,median,pessimistic,8.5,0.16438237969866165,6.083377073827224,9.05775134973264,1.1142645975143022,11.182950265365955,3.0,0.76
MED,P90,pessimistic,8.5,0.16438237969866165,6.083377073827224,9.05775134973264,1.1142645975143022,11.182950265365955,3.0,0.76
MED,P95,pessimistic,8.5,0.16438237969866165,6.083377073827224,9.05775134973264,1.1142645975143022,11.182950265365955,3.0,0.76
MED,median,pessimistic,9.0,0.21106721215895144,4.737827300466335,9.66410202141494,1.201302199113504,12.54331212118988,3.0,0.76
MED,P90,pessimistic,9.0,0.21106721215895144,4.737827300466335,9.66410202141494,1.201302199113504,12.54331212118988,3.0,0.76
MED,P95,pessimistic,9.0,0.21106721215895144,4.737827300466335,9.66410202141494,1.201302199113504,12.54331212118988,3.0,0.76
MED,median,pessimistic,9.5,0.274806911513248,3.6389186665408584,10.383297635082785,1.304171383861853,14.16774561418786,3.0,0.76
MED,P90,pessimistic,9.5,0.274806911513248,3.6389186665408584,10.383297635082785,1.304171383861853,14.16774561418786,3.0,0.76
